"products","file","line","saved_key","read_expression","enclosing_function"
"smartdrape","src/lib/quote-v2/norman-smartdrape-vane-packs.ts","15","smartdrape_vane_pack_style","c.smartdrape_vane_pack_style","smartdrapeVanePacks"
"smartdrape","src/lib/quote-v2/norman-smartdrape-vane-packs.ts","15","fabric_color_code","c.fabric_color_code","smartdrapeVanePacks"
"smartdrape","src/lib/quote-v2/norman-smartdrape-vane-packs.ts","15","fabric_color_code","c.fabric_color_code","smartdrapeVanePacks"
"smartdrape","src/lib/quote-v2/norman-smartdrape-vane-packs.ts","15","smartdrape_second_color","c.smartdrape_second_color","smartdrapeVanePacks"
"smartdrape","src/lib/quote-v2/norman-smartdrape-vane-packs.ts","15","fabric_color_code","c.fabric_color_code","smartdrapeVanePacks"
"smartdrape","src/lib/quote-v2/norman-smartdrape-vane-packs.ts","23","smartdrape_vane_pack_style","c.smartdrape_vane_pack_style","validateSmartdrapeVanePacks"
"smartdrape","src/lib/quote-v2/norman-smartdrape-vane-packs.ts","25","control_type","c.control_type","validateSmartdrapeVanePacks"
"smartdrape","src/lib/quote-v2/norman-smartdrape-vane-packs.ts","25","lift_system","c.lift_system","validateSmartdrapeVanePacks"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","21","fabric_color_code","c.fabric_color_code","smartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","22","vane_style","c.vane_style","smartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","23","smartdrape_second_color","c.smartdrape_second_color","smartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","24","control_type","c.control_type","smartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","24","lift_system","c.lift_system","smartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","25","smartdrape_headrail_color","c.smartdrape_headrail_color","smartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","25","smartdrape_headrail_color","c.smartdrape_headrail_color","smartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","27","stack_option","c.stack_option","smartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","33","smartdrape_charging_wand_length","c.smartdrape_charging_wand_length","smartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","33","smartdrape_charging_wand_color","c.smartdrape_charging_wand_color","smartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","33","smartdrape_charging_wand_color","c.smartdrape_charging_wand_color","smartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","34","smartdrape_wand_color","c.smartdrape_wand_color","smartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","34","smartdrape_wand_color","c.smartdrape_wand_color","smartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","34","control_side","c.control_side","smartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","34","wand_drop_inches","c.wand_drop_inches","smartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","39","fabric_color_code","c.fabric_color_code","validateSmartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","39","smartdrape_second_color","c.smartdrape_second_color","validateSmartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","41","fabric_color_code","c.fabric_color_code","validateSmartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","43","shade_type","c.shade_type","validateSmartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","43","shade_type","c.shade_type","validateSmartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","44","vane_style","c.vane_style","validateSmartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","44","vane_style","c.vane_style","validateSmartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","47","smartdrape_headrail_color","c.smartdrape_headrail_color","validateSmartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","48","smartdrape_wand_color","c.smartdrape_wand_color","validateSmartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","49","smartdrape_second_color","c.smartdrape_second_color","validateSmartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","50","key","c[key]","validateSmartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","50","key","c[key]","validateSmartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","51","smartdrape_wand_color","c.smartdrape_wand_color","validateSmartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","51","wand_drop_inches","c.wand_drop_inches","validateSmartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","52","smartdrape_charging_wand_color","c.smartdrape_charging_wand_color","validateSmartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","54","control_side","c.control_side","validateSmartdrapeComponents"
"smartdrape","src/lib/quote-v2/norman-smartdrape.ts","54","control_side","c.control_side","validateSmartdrapeComponents"
"smartfold","src/lib/quote-v2/norman-smartfold-charging.ts","8","motor_type","c.motor_type","smartfoldCharging"
"smartfold","src/lib/quote-v2/norman-smartfold-charging.ts","8","lift_system","c.lift_system","smartfoldCharging"
"smartfold","src/lib/quote-v2/norman-smartfold-charging.ts","8","control_type","c.control_type","smartfoldCharging"
"smartfold","src/lib/quote-v2/norman-smartfold-charging.ts","16","SMARTFOLD_CHARGING_KEY","c[SMARTFOLD_CHARGING_KEY]","smartfoldCharging"
"smartfold","src/lib/quote-v2/norman-smartfold-charging.ts","24","norman_order_record_v1","c.norman_order_record_v1","smartfoldCharging"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","12","mount_type","c.mount_type","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","13","valance","c.valance","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","14","lift_system","c.lift_system","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","14","motor_type","c.motor_type","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","15","fabric_color_code","c.fabric_color_code","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","16","shade_type","c.shade_type","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","16","installed_on_door","c.installed_on_door","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","16","door_application","c.door_application","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","16","application","c.application","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","17","smartfold_common_valance_id","c.smartfold_common_valance_id","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","17","side_by_side","c.side_by_side","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","17","side_by_side_match_line_id","c.side_by_side_match_line_id","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","18","basic_light_guard","c.basic_light_guard","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","18","light_guard","c.light_guard","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","19","premium_hem_bar","c.premium_hem_bar","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","19","smartfold_hold_down","c.smartfold_hold_down","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","19","smartfold_pole","c.smartfold_pole","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","20","smartfold_valance_width","c.smartfold_valance_width","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","20","smartfold_valance_width","c.smartfold_valance_width","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","20","smartfold_valance_returns","c.smartfold_valance_returns","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","20","keystone","c.keystone","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","20","smartfold_keystone_count","c.smartfold_keystone_count","smartfoldBranchExceptions"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","25","mount_type","s.configuration.mount_type","smartfoldOutsideClearance"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","26","SMARTFOLD_CLEARANCE_KEY","s.configuration[SMARTFOLD_CLEARANCE_KEY]","smartfoldOutsideClearance"
"smartfold","src/lib/quote-v2/norman-smartfold-eligibility.ts","36","SMARTFOLD_CLEARANCE_KEY","s.configuration[SMARTFOLD_CLEARANCE_KEY]","validateSmartfoldEligibility"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","18","mount_type","c.mount_type","smartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","21","smartfold_installation","c.smartfold_installation","smartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","26","smartfold_shim_layers","c.smartfold_shim_layers","smartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","26","smartfold_shim_layers","c.smartfold_shim_layers","smartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","26","smartfold_shim_layers","c.smartfold_shim_layers","smartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","29","fabric_color_code","c.fabric_color_code","smartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","30","lift_system","c.lift_system","smartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","30","control_type","c.control_type","smartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","36","smartfold_chain_length","c.smartfold_chain_length","smartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","36","smartfold_chain_length","c.smartfold_chain_length","smartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","37","smartfold_chain_length","c.smartfold_chain_length","smartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","56","smartfold_chain_unobstructed","c.smartfold_chain_unobstructed","smartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","74","fold_size","context.configuration.fold_size","validateSmartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","77","lift_system","c.lift_system","validateSmartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","77","control_type","c.control_type","validateSmartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","77","smartfold_chain_length","c.smartfold_chain_length","validateSmartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","77","smartfold_chain_length","c.smartfold_chain_length","validateSmartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","78","smartfold_chain_length","c.smartfold_chain_length","validateSmartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","80","smartfold_chain_unobstructed","c.smartfold_chain_unobstructed","validateSmartfoldHardware"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","88","smartfold_hold_down","c.smartfold_hold_down","smartfoldAccessorySelections"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","89","smartfold_pole","c.smartfold_pole","smartfoldAccessorySelections"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","104","smartfold_hold_down","c.smartfold_hold_down","validateSmartfoldAccessories"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","104","smartfold_hold_down","c.smartfold_hold_down","validateSmartfoldAccessories"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","105","smartfold_hold_down","c.smartfold_hold_down","validateSmartfoldAccessories"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","105","smartfold_magnet_color","c.smartfold_magnet_color","validateSmartfoldAccessories"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","106","smartfold_pole","c.smartfold_pole","validateSmartfoldAccessories"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","106","smartfold_pole","c.smartfold_pole","validateSmartfoldAccessories"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","107","smartfold_pole","c.smartfold_pole","validateSmartfoldAccessories"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","107","smartfold_pole","c.smartfold_pole","validateSmartfoldAccessories"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","107","lift_system","c.lift_system","validateSmartfoldAccessories"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","107","control_type","c.control_type","validateSmartfoldAccessories"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","110","key","c[key]","validateSmartfoldAccessories"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","112","basic_light_guard","c.basic_light_guard","validateSmartfoldAccessories"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","112","light_guard","c.light_guard","validateSmartfoldAccessories"
"smartfold","src/lib/quote-v2/norman-smartfold-hardware.ts","112","smartfold_light_guard_color","c.smartfold_light_guard_color","validateSmartfoldAccessories"
"smartfold","src/lib/quote-v2/norman-smartfold-inside-clearance.ts","9","mount_type","c.mount_type","smartfoldInsideLightGuardClearance"
"smartfold","src/lib/quote-v2/norman-smartfold-inside-clearance.ts","9","basic_light_guard","c.basic_light_guard","smartfoldInsideLightGuardClearance"
"smartfold","src/lib/quote-v2/norman-smartfold-inside-clearance.ts","9","light_guard","c.light_guard","smartfoldInsideLightGuardClearance"
"smartfold","src/lib/quote-v2/norman-smartfold-inside-clearance.ts","10","fabric_color_code","c.fabric_color_code","smartfoldInsideLightGuardClearance"
"smartfold","src/lib/quote-v2/norman-smartfold-inside-clearance.ts","11","smartfold_installation","c.smartfold_installation","smartfoldInsideLightGuardClearance"
"smartfold","src/lib/quote-v2/norman-smartfold-inside-clearance.ts","12","smartfold_installation","c.smartfold_installation","smartfoldInsideLightGuardClearance"
"smartfold","src/lib/quote-v2/norman-smartfold-inside-clearance.ts","13","lift_system","c.lift_system","smartfoldInsideLightGuardClearance"
"smartfold","src/lib/quote-v2/norman-smartfold-inside-clearance.ts","17","smartfold_full_recess_depth_inches","c.smartfold_full_recess_depth_inches","smartfoldInsideLightGuardClearance"
"smartfold","src/lib/quote-v2/norman-smartfold-inside-clearance.ts","18","smartfold_light_guard_recess","c.smartfold_light_guard_recess","smartfoldInsideLightGuardClearance"
"smartfold","src/lib/quote-v2/norman-smartfold-side-by-side.ts","8","smartfold_side_by_side_id","selection.configuration.smartfold_side_by_side_id",""
"smartfold","src/lib/quote-v2/norman-smartfold-side-by-side.ts","38","lift_system","c.lift_system","deriveSmartfoldSideBySide"
"smartfold","src/lib/quote-v2/norman-smartfold-side-by-side.ts","40","mount_type","c.mount_type","deriveSmartfoldSideBySide"
"smartfold","src/lib/quote-v2/norman-smartfold-side-by-side.ts","40","fabric_color_code","c.fabric_color_code","deriveSmartfoldSideBySide"
"smartfold","src/lib/quote-v2/norman-smartfold-side-by-side.ts","40","lift_system","c.lift_system","deriveSmartfoldSideBySide"
"smartfold","src/lib/quote-v2/norman-smartfold-side-by-side.ts","40","fold_size","c.fold_size","deriveSmartfoldSideBySide"
"smartfold","src/lib/quote-v2/norman-smartfold-side-by-side.ts","41","motor_type","c.motor_type","deriveSmartfoldSideBySide"
"smartfold","src/lib/quote-v2/norman-smartfold-side-by-side.ts","41","power_source","c.power_source","deriveSmartfoldSideBySide"
"smartfold","src/lib/quote-v2/norman-smartfold-side-by-side.ts","41","power_configuration","c.power_configuration","deriveSmartfoldSideBySide"
"smartfold","src/lib/quote-v2/norman-smartfold-side-by-side.ts","41","dc_power_supply","c.dc_power_supply","deriveSmartfoldSideBySide"
"smartfold","src/lib/quote-v2/norman-smartfold-side-by-side.ts","42","valance","c.valance","deriveSmartfoldSideBySide"
"smartfold","src/lib/quote-v2/norman-smartfold-side-by-side.ts","74","smartfold_common_valance_v1","c.smartfold_common_valance_v1","deriveSmartfoldSideBySide"
"smartfold","src/lib/quote-v2/norman-smartfold-side-by-side.ts","75","norman_assembly_v1","c.norman_assembly_v1","deriveSmartfoldSideBySide"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","26","fabric_color_code","c.fabric_color_code","smartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","29","key","c[key]","smartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","29","key","c[key]","smartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","29","key","c[key]","smartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","31","premium_hem_bar","c.premium_hem_bar","smartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","32","smartfold_hem_style","c.smartfold_hem_style","smartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","34","valance","c.valance","smartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","35","smartfold_fascia_style","c.smartfold_fascia_style","smartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","49","motor_type","c.motor_type","smartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","49","lift_system","c.lift_system","smartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","50","lift_system","c.lift_system","smartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","51","lift_system","c.lift_system","smartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","60","key","c[key]","validateSmartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","60","key","c[key]","validateSmartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","62","fabric_color_code","c.fabric_color_code","validateSmartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","66","premium_hem_bar","c.premium_hem_bar","validateSmartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","68","smartfold_hem_end_cap","c.smartfold_hem_end_cap","validateSmartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","69","smartfold_hem_style","c.smartfold_hem_style","validateSmartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","69","smartfold_hem_end_cap","c.smartfold_hem_end_cap","validateSmartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","70","smartfold_hem_style","c.smartfold_hem_style","validateSmartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","71","valance","c.valance","validateSmartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","74","smartfold_fascia_style","c.smartfold_fascia_style","validateSmartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-style.ts","78","lift_system","c.lift_system","validateSmartfoldStyle"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","14","smartfold_common_valance_id","s.configuration.smartfold_common_valance_id","smartfoldCommonValanceId"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","17","SMARTFOLD_SHARED_VALANCE_KEY","s.configuration[SMARTFOLD_SHARED_VALANCE_KEY]","smartfoldCommonValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","22","valance","c.valance","smartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","24","mount_type","c.mount_type","smartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","25","mount_type","c.mount_type","smartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","28","smartfold_fascia_style","c.smartfold_fascia_style","smartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","29","smartfold_valance_returns","c.smartfold_valance_returns","smartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","34","smartfold_valance_width","c.smartfold_valance_width","smartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","36","smartfold_valance_fabric_code","c.smartfold_valance_fabric_code","smartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","36","smartfold_valance_fabric_code","c.smartfold_valance_fabric_code","smartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","36","smartfold_valance_fabric_code","c.smartfold_valance_fabric_code","smartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","36","fabric_color_code","c.fabric_color_code","smartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","41","smartfold_valance_joinery","c.smartfold_valance_joinery","smartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","44","smartfold_keystone_count","c.smartfold_keystone_count","smartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","46","smartfold_keystone_layout","c.smartfold_keystone_layout","smartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","47","`smartfold_keystone_location_${i+1}`","c[`smartfold_keystone_location_${i+1}`]","smartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","47","smartfold_keystone_locations","c.smartfold_keystone_locations","smartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","50","smartfold_valance_returns","c.smartfold_valance_returns","smartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","50","smartfold_valance_return_size","c.smartfold_valance_return_size","smartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","57","smartfold_keystone_layout","c.smartfold_keystone_layout","validateSmartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","57","smartfold_keystone_layout","c.smartfold_keystone_layout","validateSmartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","61","keystone","c.keystone","validateSmartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","62","smartfold_valance_width","c.smartfold_valance_width","validateSmartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","65","smartfold_valance_return_size","c.smartfold_valance_return_size","validateSmartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","66","smartfold_valance_return_size","c.smartfold_valance_return_size","validateSmartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","66","valance","c.valance","validateSmartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","68","smartfold_keystone_count","c.smartfold_keystone_count","validateSmartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","68","smartfold_keystone_count","c.smartfold_keystone_count","validateSmartfoldValance"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","81","SMARTFOLD_SHARED_VALANCE_KEY","c[SMARTFOLD_SHARED_VALANCE_KEY]","deriveSmartfoldCommonValances"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","88","lift_system","c.lift_system","deriveSmartfoldCommonValances"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","88","motor_type","c.motor_type","deriveSmartfoldCommonValances"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","102","key","c[key]","deriveSmartfoldCommonValances"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","110","lift_system","c.lift_system","deriveSmartfoldCommonValances"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","110","motor_type","c.motor_type","deriveSmartfoldCommonValances"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","119","smartfold_valance_fabric_code","c.smartfold_valance_fabric_code","deriveSmartfoldCommonValances"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","119","smartfold_valance_fabric_code","c.smartfold_valance_fabric_code","deriveSmartfoldCommonValances"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","142","smartfold_common_valance_id","configuration.smartfold_common_valance_id","smartfoldSavedCommonValanceForDisplay"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","142","smartfold_common_valance_id","c.smartfold_common_valance_id","smartfoldSavedCommonValanceForDisplay"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","142","smartfold_common_valance_id","configuration.smartfold_common_valance_id","smartfoldSavedCommonValanceForDisplay"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","143","key","c[key]","smartfoldSavedCommonValanceForDisplay"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","143","key","configuration[key]","smartfoldSavedCommonValanceForDisplay"
"smartfold","src/lib/quote-v2/norman-smartfold-valance.ts","144","SMARTFOLD_SHARED_VALANCE_KEY","c[SMARTFOLD_SHARED_VALANCE_KEY]","smartfoldSavedCommonValanceForDisplay"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","10","mount_type","c.mount_type","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","12","mount_type","c.mount_type","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","13","faux_blind_count","c.faux_blind_count","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","13","faux_blind_widths_inches","c.faux_blind_widths_inches","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","18","slat_size","c.slat_size","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","20","fabric_color_code","c.fabric_color_code","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","20","fabric_color_type","c.fabric_color_type","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","20","finish_type","c.finish_type","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","22","control_side","c.control_side","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","22","control_side","c.control_side","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","22","lift_system","c.lift_system","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","22","lift_system","c.lift_system","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","22","motor_type","c.motor_type","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","22","remote_type","c.remote_type","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","22","motorization_selections","c.motorization_selections","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","22","motorization_selections","c.motorization_selections","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","23","cutout","c.cutout","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","23","cut_out","c.cut_out","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","23","common_valance","c.common_valance","smartprivacyComponents"
"smartprivacy_faux","src/lib/quote-v2/norman-smartprivacy.ts","23","side_by_side","c.side_by_side","smartprivacyComponents"
